User INV Type,Project Name,Supplier Number,Supplier Name,Cost Center,Invoice No,Voucher No ,Category,Invoice Type,Currency,Invoice Date,PO,Department,,Functional Net ,Due Dates,Terms,Due Amount,< 30 Days,30 : 60,60 :90,90:120,120:180,180:270,270:360,>360,Cutoff Date
1,Other,7883,الخليجيه للنقل والتوريدات العموميه,error,2593,20311730,,STANDARD,EGP,  27-SEP-20,39871,Purchasing,,0,2020-10-16,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,EMAAR-Pkg#162/163- Marassi,7904,اعمار للتوريدات والمقاولات العموميه-ابراهيم محمد ابراهيم محمد,123,55,23305668,Current account Purchasing,STANDARD,EGP,  31-MAY-23,83592,Purchasing,,5891.95,2023-05-31,Immediate,0,5891.95,0,0,0,0,0,,0,2023-07-12
1,EMAAR-Pkg#162/163- Marassi,7904,اعمار للتوريدات والمقاولات العموميه-ابراهيم محمد ابراهيم محمد,123,63,23306412,Current account Purchasing,STANDARD,EGP,  18-JUN-23,84892,Purchasing,,67600.52,2023-07-11,100% 30 Days,0,67600.52,0,0,0,0,0,,0,2023-07-12
1,NUCA R05 - Z02,7904,اعمار للتوريدات والمقاولات العموميه-ابراهيم محمد ابراهيم محمد,88,104,20316950,,STANDARD,EGP,  24-DEC-20,43694,Purchasing,,0,2021-01-18,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,NUCA R05 - Z02,7904,اعمار للتوريدات والمقاولات العموميه-ابراهيم محمد ابراهيم محمد,88,101,20316955,,STANDARD,EGP,  24-DEC-20,42265,Purchasing,,0,2021-01-04,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,NUCA R05 - Z02,7904,اعمار للتوريدات والمقاولات العموميه-ابراهيم محمد ابراهيم محمد,88,345,22311158,Current account Purchasing,STANDARD,EGP,  11-AUG-22,70687,Purchasing,,44239.98,2022-08-26,100% 30 Days,0,44239.98,0,0,0,0,0,,0,2023-07-12
1,NUCA R05 - Z02,7904,اعمار للتوريدات والمقاولات العموميه-ابراهيم محمد ابراهيم محمد,88,362,22313439,Current account Purchasing,STANDARD,EGP,  22-SEP-22,73103,Purchasing,,21576.3,2022-10-08,100% 30 Days,0,21576.3,0,0,0,0,0,,0,2023-07-12
2,CFC Podium 2,7906,هاز مصر للمقاولات,113,cfc 2,21400430,,STANDARD,EGP,  27-JAN-21,40518,Procurement,,187554.85,2021-02-23,100% 30 Days,0,187554.85,0,0,0,0,0,,0,2023-07-12
2,CFC Podium 2,7906,هاز مصر للمقاولات,113,3 final cfc,21409992,,STANDARD,EGP,  30-DEC-21,40518,Procurement,,12914.85,2022-01-25,100% 30 Days,0,12914.85,0,0,0,0,0,,0,2023-07-12
2,EDNC Retail & Offices Civil,7906,هاز مصر للمقاولات,92,sodic east 4,21400240,,STANDARD,EGP,  25-JAN-21,37496,Procurement,,94999.89,2021-02-09,100% 30 Days,0,94999.89,0,0,0,0,0,,0,2023-07-12
2,EDNC Retail & Offices Civil,7906,هاز مصر للمقاولات,92,SODIC EAST 05,21400879,,STANDARD,EGP,  11-FEB-21,37496,Procurement,,123757.98,2021-03-04,100% 30 Days,0,123757.98,0,0,0,0,0,,0,2023-07-12
2,EDNC Retail & Offices Civil,7906,هاز مصر للمقاولات,92,SODIC EAST 6,21401293,,STANDARD,EGP,  28-FEB-21,37496,Procurement,,11100.62,2021-03-24,100% 30 Days,0,11100.62,0,0,0,0,0,,0,2023-07-12
1,Diplomatic District - Infra,791,المصرية للخرسانة سابقة الاجهاد,140,كارتات1,23305488,Current account Mep,STANDARD,EGP,  28-MAY-23,59167,Mechanical,,15200,2023-05-28,Immediate,0,15200,0,0,0,0,0,,0,2023-07-12
1,BKG#178-Lagoon Discharge,792,مرمونيل للرخام والجرانيت,142,86412-86354,22318519,Procurement,STANDARD,EGP,  28-DEC-22,66810,Procurement,,230915.84,2022-12-28,Immediate,0,230915.84,0,0,0,0,0,,0,2023-07-12
2,IKEA Extension MoA,7925,اركان المعمار للتشييد,112,i kea 2,21401065,,STANDARD,EGP,  23-FEB-21,37572,Operation M,,2642.66,2021-03-16,100% 21 Days,0,2642.66,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,7926,رضا عبد الفتاح عبد اللطيف محمد جعرابه,88,25 FINAL R5,22403208,,STANDARD,EGP,  31-MAR-22,37644,Operation O,,18220.79,2022-04-14,100% 15 Day,0,18220.79,0,0,0,0,0,,0,2023-07-12
1,Other,793,المصرية الايطالية للمنتجات الخرسانية-محمد يونس وشركاه,error,OB-ST-2017-506,1605777,,STANDARD,EGP,  31-MAR-17,,,,3876.3,2017-03-31,Immediate,0,3876.3,0,0,0,0,0,,0,2023-07-12
4,IKEA Extension MoA,7933,ابراهيم عبدالله محمد عبدالله – ذاتى,112,يوميات عماله م 04-ikea,21000316,,STANDARD,EGP,  21-FEB-21,,,,990.68,2021-02-21,Immediate,0,990.68,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,3009,20310642,,STANDARD,EGP,  03-SEP-20,39037,Purchasing,,0,2020-09-16,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,7794-7795,23304243,Current account Purchasing,STANDARD,EGP,  30-APR-23,81691,Purchasing,,8909.52,2023-04-30,Immediate,0,8909.52,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,7891,23304830,Current account Purchasing,STANDARD,EGP,  18-MAY-23,82671,Purchasing,,93442.8,2023-05-18,Immediate,0,93442.8,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,8012,23304891,Current account Purchasing,STANDARD,EGP,  19-MAY-23,82671,Purchasing,,104029.88,2023-05-19,Immediate,0,104029.88,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,8042,23305412,Current account Purchasing,STANDARD,EGP,  26-MAY-23,83904,Purchasing,,162003.56,2023-05-26,Immediate,0,162003.56,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,8043,23305411,Current account Purchasing,STANDARD,EGP,  26-MAY-23,78615,Purchasing,,109938.81,2023-05-26,Immediate,0,109938.81,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,8041,23305413,Current account Purchasing,STANDARD,EGP,  26-MAY-23,83183,Purchasing,,98596.94,2023-05-26,Immediate,0,98596.94,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,7890,23305846,Current account Purchasing,STANDARD,EGP,  05-JUN-23,81691,Purchasing,,406625.98,2023-06-05,Immediate,0,406625.98,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,8058-8059,23305898,Current account Purchasing,STANDARD,EGP,  06-JUN-23,83905,Purchasing,,400998.04,2023-06-06,Immediate,0,400998.04,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,8116,23306023,Current account Purchasing,STANDARD,EGP,  08-JUN-23,83904,Purchasing,,109370.61,2023-06-08,Immediate,0,109370.61,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,8115,23306024,Current account Purchasing,STANDARD,EGP,  08-JUN-23,83904,Purchasing,,200099.99,2023-06-08,Immediate,0,200099.99,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,8170/2023,23306109,Current account Purchasing,STANDARD,EGP,  11-JUN-23,84454,Purchasing,,87945.03,2023-06-11,Immediate,0,87945.03,0,0,0,0,0,,0,2023-07-12
1,Other,7937,مجموعة تريدرز للتجارة,error,8155,23306105,Current account Purchasing,STANDARD,EGP,  11-JUN-23,84454,Purchasing,,205625,2023-06-11,Immediate,0,205625,0,0,0,0,0,,0,2023-07-12
1,ORA ZED - Ph 01B - Pkgs A&D,7941,اندراسكوم,137,23406,22300951,Current account Purchasing,STANDARD,EGP,  30-JAN-22,61628,Purchasing,,14462.11,2022-03-09,100% 60 Day,0,0,14462.11,0,0,0,0,,0,2023-07-12
1,Radamis City,7941,اندراسكوم,176,23578,22303972,,STANDARD,EGP,  16-MAR-22,63813,Purchasing,,2052,2022-05-12,100% 60 Day,0,0,2052,0,0,0,0,,0,2023-07-12
1,Alamein Coastal Road Bridge,7941,اندراسكوم,166,23471,22302172,,STANDARD,EGP,  15-FEB-22,62445,Purchasing,,940.5,2022-04-07,100% 60 Day,0,0,940.5,0,0,0,0,,0,2023-07-12
1,Egyptian Exchange Building,7941,اندراسكوم,158,23603,22303727,,STANDARD,EGP,  13-MAR-22,63847,Purchasing,,1838.25,2022-04-28,100% 60 Day,0,0,1838.25,0,0,0,0,,0,2023-07-12
1,Ministries Buildings,795,دلتا ايجيبت للتجارة الخارجيه,60,5841,19316097,,STANDARD,USD,  29-DEC-19,24415,Mechanical,,0.1,2019-12-29,Immediate,0,0.01,0,0,0,0,0,,0,2023-07-12
1,Ministries Buildings,795,دلتا ايجيبت للتجارة الخارجيه,60,5932,20302338,Current account Mep,STANDARD,EGP,  25-FEB-20,24414,Mechanical,,93582.81,2020-02-25,Immediate,0,93582.81,0,0,0,0,0,,0,2023-07-12
2,EMAAR- Pkg 140-ITP-Mivida,7968,كرمكو للمقاولات والتوريدات,98,PKG#140 -3,21406275,,STANDARD,EGP,  15-SEP-21,38003,Procurement,,28030.99,2021-10-13,100% 30 Days,0,28030.99,0,0,0,0,0,,0,2023-07-12
2,EMAAR- Pkg 140-ITP-Mivida,7968,كرمكو للمقاولات والتوريدات,98,pkg # 140- 4 ختامى,21408452,,STANDARD,EGP,  28-NOV-21,38003,Procurement,,12204.81,2021-12-16,100% 30 Days,0,12204.81,0,0,0,0,0,,0,2023-07-12
1,Other,797,المؤسسة التجارية المتحدة,error,OB-ST-2017-507,1605778,,STANDARD,EGP,  31-MAR-17,,,,12000,2017-03-31,Immediate,0,12000,0,0,0,0,0,,0,2023-07-12
1,EDNC Retail & Offices Civil,7977,سعيد حسين محمد عبد الحى عثمان,92,3,22307827,,STANDARD,EGP,  07-JUN-22,,,,22199.24,2022-06-07,Immediate,0,22199.24,0,0,0,0,0,,0,2023-07-12
2,EGAT Pelletizing Plant,7977,سعيد حسين محمد عبد الحى عثمان,144,27 EGAT Pelletizing Plant 51127/27,23405080,Equipment,STANDARD,EGP,  22-JUN-23,51127,Automation,,75922.49,2023-07-11,100% 30 Days,0,75922.49,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,7977,سعيد حسين محمد عبد الحى عثمان,138,13 Kattameya Creeks 66285/13,23402124,Equipment,STANDARD,EGP,  23-MAR-23,66285,Automation,,56195.95,2023-04-10,100% 30 Days,0,56195.95,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,7977,سعيد حسين محمد عبد الحى عثمان,138,14 Kattameya Creeks 66285/14,23403092,Equipment,STANDARD,EGP,  30-APR-23,66285,Automation,,113812.94,2023-05-13,100% 30 Days,0,113812.94,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,7977,سعيد حسين محمد عبد الحى عثمان,138,15 Kattameya Creeks 66285/15,23403894,Equipment,STANDARD,EGP,  21-MAY-23,66285,Automation,,57896.53,2023-06-08,100% 30 Days,0,57896.53,0,0,0,0,0,,0,2023-07-12
2,Kattameya Creeks,7977,سعيد حسين محمد عبد الحى عثمان,138,16 Kattameya Creeks 66285/16,23405025,Equipment,STANDARD,EGP,  21-JUN-23,66285,Automation,,114386.15,2023-07-15,100% 30 Days,0,114386.15,0,0,0,0,0,,0,2023-07-12
2,ORA ZED - Ph 01B - Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,137,23 ORA ZED - Ph 01B 46151/23,23401274,Equipment,STANDARD,EGP,  28-FEB-23,46151,Automation,,14564.68,2023-03-24,100% 30 Days,0,14564.68,0,0,0,0,0,,0,2023-07-12
2,ORA ZED - Ph 01B - Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,137,24 ORA ZED - Ph 01B 46151/24,23402241,Equipment,STANDARD,EGP,  26-MAR-23,46151,Automation,,50067.61,2023-04-12,100% 30 Days,0,50067.61,0,0,0,0,0,,0,2023-07-12
2,ORA ZED - Ph 01B - Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,137,25 ORA ZED - Ph 01B 46151/25,23402987,Equipment,STANDARD,EGP,  26-APR-23,46151,Automation,,42446.55,2023-05-15,100% 30 Days,0,42446.55,0,0,0,0,0,,0,2023-07-12
2,ORA ZED - Ph 01B - Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,137,26 ORA ZED - Ph 01B 46151/26,23403827,Equipment,STANDARD,EGP,  21-MAY-23,46151,Automation,,29679.57,2023-06-08,100% 30 Days,0,29679.57,0,0,0,0,0,,0,2023-07-12
2,ORA ZED - Ph 01B - Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,137,27 ORA ZED - Ph 01B 46151/27,23405067,Equipment,STANDARD,EGP,  22-JUN-23,46151,Automation,,61917.44,2023-07-12,100% 30 Days,0,61917.44,0,0,0,0,0,,0,2023-07-12
2,ORA ZED-Ph 2-Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,151,9 ORA ZED-Ph 2 58762/9,22412254,Equipment,STANDARD,EGP,  31-DEC-22,58762,Automation,,550000.98,2023-01-28,100% 30 Days,0,550000.98,0,0,0,0,0,,0,2023-07-12
2,ORA ZED-Ph 2-Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,151,10 ORA ZED-Ph 2 58762/10,22412235,Equipment,STANDARD,EGP,  31-DEC-22,58762,Automation,,782890.89,2023-01-28,100% 30 Days,0,782890.89,0,0,0,0,0,,0,2023-07-12
2,ORA ZED-Ph 2-Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,151,11 ORA ZED-Ph 2 58762/11,23402547,Equipment,STANDARD,EGP,  23-MAR-23,58762,Automation,,477686.88,2023-02-23,100% 30 Days,0,477686.88,0,0,0,0,0,,0,2023-07-12
2,ORA ZED-Ph 2-Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,151,12 ORA ZED-Ph 2 58762/12,23402997,Equipment,STANDARD,EGP,  26-APR-23,58762,Automation,,611110.74,2023-05-13,100% 30 Days,0,611110.74,0,0,0,0,0,,0,2023-07-12
2,ORA ZED-Ph 2-Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,151,13 ORA ZED-Ph 2-Pkgs A&D 58762/13,23404356,Equipment,STANDARD,EGP,  30-MAY-23,58762,Automation,,369058.96,2023-06-21,100% 30 Days,0,369058.96,0,0,0,0,0,,0,2023-07-12
2,ORA ZED-Ph 2-Pkgs A&D,7977,سعيد حسين محمد عبد الحى عثمان,151,14 ORA ZED-Ph 2 58762/14,23405059,Equipment,STANDARD,EGP,  22-JUN-23,58762,Automation,,195503.19,2023-07-13,100% 30 Days,0,195503.19,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,7981,اتش دى سى للمقاولات العامه والتوريدات,88,6 R5,22411947,Procurement,STANDARD,EGP,  28-DEC-22,70451,Procurement,,22257.76,2023-01-25,100% 30 Days,0,22257.76,0,0,0,0,0,,0,2023-07-12
2,NUCA R05 - Z02,7981,اتش دى سى للمقاولات العامه والتوريدات,88,7 R5,23401973,Procurement,STANDARD,EGP,  19-MAR-23,70451,Procurement,,38727.92,2023-04-18,100% 30 Days,0,38727.92,0,0,0,0,0,,0,2023-07-12
1,Ministries Buildings,7986,افاق مصر للحلول الهندسية,60,1242,21307646,,STANDARD,EGP,  13-JUN-21,40462,Mechanical,,37557.62,2021-06-13,Immediate,0,37557.62,0,0,0,0,0,,0,2023-07-12
1,EMAAR-Pkg#162/163- Marassi,7987,انيرجيا لكابلات الطاقة-السويدي,123,890,21306375,,STANDARD,EGP,  24-MAY-21,37859,Mechanical,,650.49,2021-05-24,Immediate,0,650.49,0,0,0,0,0,,0,2023-07-12
1,Kattameya Creeks,7987,انيرجيا لكابلات الطاقة-السويدي,138,2047-2022,22312977,Current account Mep,STANDARD,EGP,  15-SEP-22,70677,Mechanical,,5330.24,2022-09-15,Immediate,0,5330.24,0,0,0,0,0,,0,2023-07-12
1,Air Defense College,7987,انيرجيا لكابلات الطاقة-السويدي,150,2022-1879,22313067,Current account Mep,STANDARD,EGP,  15-SEP-22,68744,Mechanical,,86790.12,2022-09-15,Immediate,0,86790.12,0,0,0,0,0,,0,2023-07-12
1,ORA ZED - Ph 01B - Pkgs A&D,7988,يثرب للمقاولات العامه والتوريدات,137,3052,22308403,,STANDARD,EGP,  20-JUN-22,68069,Purchasing,,2203.5,2022-07-30,100% 60 Day,0,0,2203.5,0,0,0,0,,0,2023-07-12
1,Other,799,الميكانيكية الهندسية - حسن عبده هلودة,error,23385-24154,1608670,,STANDARD,EGP,  19-MAY-17,,,,91.85,2017-06-18,100% 30 Days,0,91.85,0,0,0,0,0,,0,2023-07-12
1,EDNC Retail & Offices Civil,7997,ديكومكس لتطوير وتصنيع منتجات ومستلزمات البناء والديكور,92,701-659,21312906,,STANDARD,EGP,  19-SEP-21,52474,Purchasing,,0.1,2021-09-19,Immediate,0,0.1,0,0,0,0,0,,0,2023-07-12
1,EDNC Retail & Offices Civil,800,سيكا مصر لكيماويات مواد البناء,92,143249,20316561,,STANDARD,EGP,  21-DEC-20,43313,Purchasing,,0,2021-01-06,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,EMAAR- Pkg 140-ITP-Mivida,800,سيكا مصر لكيماويات مواد البناء,98,123979-123836,20302215,,STANDARD,EGP,  24-FEB-20,32402,Purchasing,,0,2020-03-25,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,EMAAR-Pkg#162/163- Marassi,800,سيكا مصر لكيماويات مواد البناء,123,192306,23306489,Current account Purchasing,STANDARD,EGP,  20-JUN-23,83598,Purchasing,,8042.7,2023-06-16,100% 30 Days,0,8042.7,0,0,0,0,0,,0,2023-07-12
1,EPICO 3 Facility,800,سيكا مصر لكيماويات مواد البناء,187,191901,23305396,Current account Purchasing,STANDARD,EGP,  26-MAY-23,83539,Purchasing,,71136,2023-07-07,100% 60 Day,0,0,71136,0,0,0,0,,0,2023-07-12
1,EPICO 3 Facility,800,سيكا مصر لكيماويات مواد البناء,187,191719,23305405,Current account Purchasing,STANDARD,EGP,  26-MAY-23,81453,Purchasing,,5928,2023-06-06,100% 30 Days,0,5928,0,0,0,0,0,,0,2023-07-12
1,EPICO 3 Facility,800,سيكا مصر لكيماويات مواد البناء,187,191683,23305404,Current account Purchasing,STANDARD,EGP,  26-MAY-23,83456,Purchasing,,15105,2023-07-10,100% 60 Day,0,0,15105,0,0,0,0,,0,2023-07-12
1,EPICO 3 Facility,800,سيكا مصر لكيماويات مواد البناء,187,192619,23306500,Current account Purchasing,STANDARD,EGP,  20-JUN-23,83943,Purchasing,,39797.4,2023-06-21,100% 30 Days,0,39797.4,0,0,0,0,0,,0,2023-07-12
1,EPICO 3 Facility,800,سيكا مصر لكيماويات مواد البناء,187,192881,23306493,Current account Purchasing,STANDARD,EGP,  20-JUN-23,84411,Purchasing,,52896,2023-05-28,100% 60 Day,52896,0,0,0,0,0,0,,0,2023-07-12
1,EPICO 3 Facility,800,سيكا مصر لكيماويات مواد البناء,187,193478,23306781,Current account Purchasing,STANDARD,EGP,  26-JUN-23,84793,Purchasing,,52896,2023-06-08,100% 60 Day,52896,0,0,0,0,0,0,,0,2023-07-12
1,Egat Rolling Mill no.4,800,سيكا مصر لكيماويات مواد البناء,172,192273,23306488,Current account Purchasing,STANDARD,EGP,  20-JUN-23,81344,Purchasing,,296400,2023-06-19,100% 30 Days,0,296400,0,0,0,0,0,,0,2023-07-12
1,Kattameya Creeks,800,سيكا مصر لكيماويات مواد البناء,138,192235,23305402,Current account Purchasing,STANDARD,EGP,  26-MAY-23,80200,Purchasing,,31806,2023-06-17,100% 30 Days,0,31806,0,0,0,0,0,,0,2023-07-12
1,Kattameya Creeks,800,سيكا مصر لكيماويات مواد البناء,138,192367,23305397,Current account Purchasing,STANDARD,EGP,  26-MAY-23,82574,Purchasing,,35910,2023-06-16,100% 30 Days,0,35910,0,0,0,0,0,,0,2023-07-12
1,Kattameya Creeks,800,سيكا مصر لكيماويات مواد البناء,138,193739,23306784,Current account Purchasing,STANDARD,EGP,  26-JUN-23,85090,Purchasing,,21546,2023-07-14,100% 30 Days,0,21546,0,0,0,0,0,,0,2023-07-12
1,MDF Factory,800,سيكا مصر لكيماويات مواد البناء,147,193360,23306777,Current account Purchasing,STANDARD,EGP,  26-JUN-23,84780,Purchasing,,64079.4,2023-08-05,100% 60 Day,0,0,64079.4,0,0,0,0,,0,2023-07-12
1,Mivida BP#189,800,سيكا مصر لكيماويات مواد البناء,170,189288,23303723,Current account Purchasing,STANDARD,EGP,  10-APR-23,80863,Purchasing,,63994.02,2023-04-05,100% 30 Days,0,63994.02,0,0,0,0,0,,0,2023-07-12
1,Mivida BP#189,800,سيكا مصر لكيماويات مواد البناء,170,188599,23303897,Current account Purchasing,STANDARD,EGP,  17-APR-23,80198,Purchasing,,80940,2023-05-17,100% 30 Days,0,80940,0,0,0,0,0,,0,2023-07-12
1,Mivida BP#189,800,سيكا مصر لكيماويات مواد البناء,170,192079-191969,23305406,Current account Purchasing,STANDARD,EGP,  26-MAY-23,82571,Purchasing,,151050,2023-06-10,100% 30 Days,0,151050,0,0,0,0,0,,0,2023-07-12
1,Mivida BP#189,800,سيكا مصر لكيماويات مواد البناء,170,191724-191965,23305395,Current account Purchasing,STANDARD,EGP,  26-MAY-23,80863,Purchasing,,25194,2023-06-08,100% 30 Days,0,25194,0,0,0,0,0,,0,2023-07-12
1,New Giza Teaching Hospital,800,سيكا مصر لكيماويات مواد البناء,126,192236,23305403,Current account Purchasing,STANDARD,EGP,  26-MAY-23,80594,Purchasing,,28325.92,2023-06-15,100% 30 Days,0,28325.92,0,0,0,0,0,,0,2023-07-12
1,New Giza Teaching Hospital,800,سيكا مصر لكيماويات مواد البناء,126,192646,23306501,Current account Purchasing,STANDARD,EGP,  20-JUN-23,84044,Purchasing,,15554.84,2023-06-22,100% 30 Days,0,15554.84,0,0,0,0,0,,0,2023-07-12
1,ORA ZED - Ph 01B - Pkgs A&D,800,سيكا مصر لكيماويات مواد البناء,137,192275,23305399,Current account Purchasing,STANDARD,EGP,  26-MAY-23,81493,Purchasing,,45317.74,2023-06-16,100% 30 Days,0,45317.74,0,0,0,0,0,,0,2023-07-12
1,ORA ZED - Ph 01B - Pkgs A&D,800,سيكا مصر لكيماويات مواد البناء,137,192274,23305398,Current account Purchasing,STANDARD,EGP,  26-MAY-23,81979,Purchasing,,75529.9,2023-06-16,100% 30 Days,0,75529.9,0,0,0,0,0,,0,2023-07-12
1,ORA ZED - Ph 01B - Pkgs A&D,800,سيكا مصر لكيماويات مواد البناء,137,192272-191909,23305407,Current account Purchasing,STANDARD,EGP,  26-MAY-23,83162,Purchasing,,96717.6,2023-06-16,100% 30 Days,0,96717.6,0,0,0,0,0,,0,2023-07-12
1,ORA ZED - Ph 01B - Pkgs A&D,800,سيكا مصر لكيماويات مواد البناء,137,193499,23306779,Current account Purchasing,STANDARD,EGP,  26-JUN-23,84919,Purchasing,,50445,2023-07-11,100% 30 Days,0,50445,0,0,0,0,0,,0,2023-07-12
1,Port Said Port Silos,800,سيكا مصر لكيماويات مواد البناء,159,191906,23305408,Current account Purchasing,STANDARD,EGP,  26-MAY-23,82180,Purchasing,,27930,2023-06-07,100% 30 Days,0,27930,0,0,0,0,0,,0,2023-07-12
1,Port Said Port Silos,800,سيكا مصر لكيماويات مواد البناء,159,193441,23306773,Current account Purchasing,STANDARD,EGP,  26-JUN-23,84877,Purchasing,,130530,2023-08-11,100% 60 Day,0,0,130530,0,0,0,0,,0,2023-07-12
1,Sokhna Port Expansion,800,سيكا مصر لكيماويات مواد البناء,145,192253,23304986,Current account Purchasing,STANDARD,EGP,  22-MAY-23,81345,Purchasing,,5996.4,2023-06-18,100% 30 Days,0,5996.4,0,0,0,0,0,,0,2023-07-12
1,Sokhna Port Expansion,800,سيكا مصر لكيماويات مواد البناء,145,192361,23306498,Current account Purchasing,STANDARD,EGP,  20-JUN-23,83779,Purchasing,,7809,2023-06-17,100% 30 Days,0,7809,0,0,0,0,0,,0,2023-07-12
1,Wadi Halfa Port,800,سيكا مصر لكيماويات مواد البناء,183,188440,23303777,Current account Purchasing,STANDARD,EGP,  12-APR-23,80243,Purchasing,,21375,2023-04-27,100% 30 Days,0,21375,0,0,0,0,0,,0,2023-07-12
1,AbuSultan Rd Bridge2 Extension,800,سيكا مصر لكيماويات مواد البناء,error,94802,19301233,,STANDARD,EGP,  07-FEB-19,18197,Purchasing,,0,2019-03-09,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,Diplomatic District - Infra,800,سيكا مصر لكيماويات مواد البناء,140,192728,23306490,Current account Purchasing,STANDARD,EGP,  20-JUN-23,83089,Purchasing,,79344,2023-07-26,100% 60 Day,0,0,79344,0,0,0,0,,0,2023-07-12
1,GOV2 - Infra,800,سيكا مصر لكيماويات مواد البناء,133,192618,23306499,Current account Purchasing,STANDARD,EGP,  20-JUN-23,83672,Purchasing,,1644.64,2023-07-26,100% 60 Day,0,0,1644.64,0,0,0,0,,0,2023-07-12
1,GOV2 - Infra,800,سيكا مصر لكيماويات مواد البناء,133,192729,23306491,Current account Purchasing,STANDARD,EGP,  20-JUN-23,81787,Purchasing,,26448,2023-08-19,100% 60 Day,0,0,26448,0,0,0,0,,0,2023-07-12
1,Hassan El Mamoun Bridge,800,سيكا مصر لكيماويات مواد البناء,135,134862-134759,20310313,,STANDARD,EGP,  30-AUG-20,38583,Purchasing,,0,2020-09-29,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
1,Creeks URBN-K,800,سيكا مصر لكيماويات مواد البناء,192,192738,23306497,Current account Purchasing,STANDARD,EGP,  20-JUN-23,84215,Purchasing,,42750,2023-06-30,100% 30 Days,0,42750,0,0,0,0,0,,0,2023-07-12
1,DP World Basin 2 Ph2,800,سيكا مصر لكيماويات مواد البناء,193,192119,23305401,Current account Purchasing,STANDARD,EGP,  26-MAY-23,80635,Purchasing,,41997.6,2023-07-12,100% 60 Day,0,0,41997.6,0,0,0,0,,0,2023-07-12
2,Beymen Fit Out,8001,الرواد للتجارة والمقاولات والتوريدات,181,2 PKG#163 - 69004/2,22408014,Procurement,STANDARD,EGP,  31-AUG-22,69004,Operation M,,2709.99,2022-09-24,100% 30 Days,0,2709.99,0,0,0,0,0,,0,2023-07-12
2,EMAAR-Pkg#162/163- Marassi,8001,الرواد للتجارة والمقاولات والتوريدات,123,3 EMAAR-Pkg#162/163- Marassi 69004/3,23405409,Procurement,STANDARD,EGP,  30-JUN-23,69004,Operation M,,98578.57,2023-07-08,100% 30 Days,0,98578.57,0,0,0,0,0,,0,2023-07-12
2,EMAAR-Pkg#162/163- Marassi,8001,الرواد للتجارة والمقاولات والتوريدات,123,2 EMAAR-Pkg#162/163- Marassi 69062/2,23405445,Procurement,STANDARD,EGP,  30-JUN-23,69062,Operation M,,67234.66,2023-07-07,100% 30 Days,0,67234.66,0,0,0,0,0,,0,2023-07-12
1,DPW Onshore Port & Terminal,801,ام بى اس كونستراكشن كيميكالزايجيبت,94,3907020953,21308201,,STANDARD,EGP,  21-JUN-21,49028,Purchasing,,0,2021-07-13,100% 30 Days,0,0,0,0,0,0,0,,0,2023-07-12
